Trust_Event_Id,Frame_Id,Event_Id,Trustee,Trustor,Is_One_Hop,Event_Type,Has_Dropped,Has_Modified,MDR,MMR,Type_MMR,Type_MDR
16687,212,576,34,28,1,2,0,0,6.12244897959184,5.38720538720539,1.69491525423729,13.3333333333333
16688,212,576,34,29,1,2,0,0,6.12244897959184,5.38720538720539,1.69491525423729,13.3333333333333
16689,212,576,39,20,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16690,212,576,39,27,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16691,212,576,39,28,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16692,212,576,39,29,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16693,212,576,39,30,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16694,212,576,39,31,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16695,212,576,16,4,0,2,0,1,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16696,212,576,16,5,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16697,212,576,16,6,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16698,212,576,16,9,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16699,212,576,16,11,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16700,212,576,16,12,0,2,0,1,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16701,212,576,16,20,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16702,212,576,16,25,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16703,212,576,16,27,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16704,212,576,16,28,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16705,212,576,16,29,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16706,212,576,16,30,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16707,212,576,16,31,0,2,0,0,4.95049504950495,5.1685393258427,5.02645502645503,3.57142857142857
16708,212,577,27,20,1,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16709,212,577,27,28,1,2,0,1,5.12820512820513,3.21100917431193,5.8252427184466,0
16710,212,577,27,31,1,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16711,212,577,27,39,1,2,0,1,5.12820512820513,3.21100917431193,5.8252427184466,0
16712,212,577,20,15,1,2,0,0,10.8108108108108,4.13533834586466,11.4285714285714,14.2857142857143
16713,212,577,20,22,1,2,0,0,10.8108108108108,4.13533834586466,11.4285714285714,14.2857142857143
16714,212,577,20,29,1,2,0,0,10.8108108108108,4.13533834586466,11.4285714285714,14.2857142857143
16715,212,577,20,30,1,2,0,0,10.8108108108108,4.13533834586466,11.4285714285714,14.2857142857143
16716,212,577,20,34,1,2,0,0,10.8108108108108,4.13533834586466,11.4285714285714,14.2857142857143
16717,212,577,28,15,1,2,0,0,1.21951219512195,6.74698795180723,2.38095238095238,0
16718,212,577,28,22,1,2,0,1,1.21951219512195,6.74698795180723,2.38095238095238,0
16719,212,577,28,26,1,2,0,0,1.21951219512195,6.74698795180723,2.38095238095238,0
16720,212,577,28,29,1,2,0,0,1.21951219512195,6.74698795180723,2.38095238095238,0
16721,212,577,28,30,1,2,0,0,1.21951219512195,6.74698795180723,2.38095238095238,0
16722,212,577,28,34,1,2,0,0,1.21951219512195,6.74698795180723,2.38095238095238,0
16723,212,577,31,30,1,2,0,0,5.97014925373134,6.05326876513317,8.82352941176471,0
16724,212,577,31,32,1,2,0,0,5.97014925373134,6.05326876513317,8.82352941176471,0
16725,212,577,31,41,1,2,0,1,5.97014925373134,6.05326876513317,8.82352941176471,0
16726,212,577,31,45,1,2,0,0,5.97014925373134,6.05326876513317,8.82352941176471,0
16727,212,577,39,14,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16728,212,577,39,15,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16729,212,577,39,16,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16730,212,577,39,22,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16731,212,577,39,26,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16732,212,577,39,29,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16733,212,577,39,30,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16734,212,577,39,34,1,2,0,0,4.44444444444444,5.81395348837209,3.2258064516129,14.2857142857143
16735,212,577,27,14,0,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16736,212,577,27,15,0,2,0,1,5.12820512820513,3.21100917431193,5.8252427184466,0
16737,212,577,27,16,0,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16738,212,577,27,22,0,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16739,212,577,27,26,0,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16740,212,577,27,29,0,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16741,212,577,27,30,0,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16742,212,577,27,32,0,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16743,212,577,27,34,0,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16744,212,577,27,41,0,2,0,0,5.12820512820513,3.21100917431193,5.8252427184466,0
16745,212,577,27,45,0,2,0,1,5.12820512820513,3.21100917431193,5.8252427184466,0
16746,212,578,25,1,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16747,212,578,25,3,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16748,212,578,25,4,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16749,212,578,25,5,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16750,212,578,25,6,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16751,212,578,25,8,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16752,212,578,25,9,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16753,212,578,25,11,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16754,212,578,25,12,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16755,212,578,25,19,1,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16756,212,578,1,17,1,3,0,0,7.40740740740741,3.78378378378378,2.9940119760479,6.97674418604651
16757,212,578,3,14,1,3,0,0,3.17460317460317,5.00510725229826,3.99334442595674,2.12765957446809
16758,212,578,3,16,1,3,0,0,3.17460317460317,5.00510725229826,3.99334442595674,2.12765957446809
16759,212,578,3,26,1,3,0,0,3.17460317460317,5.00510725229826,3.99334442595674,2.12765957446809
16760,212,578,8,14,1,3,0,0,5.18518518518519,4.13870246085011,4.42477876106195,4.16666666666667
16761,212,578,8,15,1,3,0,0,5.18518518518519,4.13870246085011,4.42477876106195,4.16666666666667
16762,212,578,8,16,1,3,0,0,5.18518518518519,4.13870246085011,4.42477876106195,4.16666666666667
16763,212,578,8,26,1,3,0,0,5.18518518518519,4.13870246085011,4.42477876106195,4.16666666666667
16764,212,578,8,34,1,3,0,0,5.18518518518519,4.13870246085011,4.42477876106195,4.16666666666667
16765,212,578,12,14,1,3,0,0,4.6875,4.12621359223301,3.77358490566038,5.45454545454545
16766,212,578,12,15,1,3,0,0,4.6875,4.12621359223301,3.77358490566038,5.45454545454545
16767,212,578,12,26,1,3,0,0,4.6875,4.12621359223301,3.77358490566038,5.45454545454545
16768,212,578,12,29,1,3,0,0,4.6875,4.12621359223301,3.77358490566038,5.45454545454545
16769,212,578,12,34,1,3,0,0,4.6875,4.12621359223301,3.77358490566038,5.45454545454545
16770,212,578,19,14,1,3,0,0,4.85436893203883,4.66222645099905,4.5045045045045,3.8961038961039
16771,212,578,19,15,1,3,0,0,4.85436893203883,4.66222645099905,4.5045045045045,3.8961038961039
16772,212,578,19,16,1,3,0,0,4.85436893203883,4.66222645099905,4.5045045045045,3.8961038961039
16773,212,578,19,22,1,3,0,0,4.85436893203883,4.66222645099905,4.5045045045045,3.8961038961039
16774,212,578,19,34,1,3,0,0,4.85436893203883,4.66222645099905,4.5045045045045,3.8961038961039
16775,212,578,25,14,0,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16776,212,578,25,15,0,3,0,1,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16777,212,578,25,16,0,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16778,212,578,25,17,0,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16779,212,578,25,22,0,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16780,212,578,25,26,0,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16781,212,578,25,29,0,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16782,212,578,25,34,0,3,0,0,5.30973451327434,4.26829268292683,3.5377358490566,5.81395348837209
16783,212,579,36,32,1,3,0,0,5,3.40909090909091,3.40909090909091,5
16784,212,579,36,35,1,3,0,0,5,3.40909090909091,3.40909090909091,5
16785,212,579,36,38,1,3,0,0,5,3.40909090909091,3.40909090909091,5
16786,212,579,36,41,1,3,0,0,5,3.40909090909091,3.40909090909091,5
16787,212,579,36,44,1,3,0,0,5,3.40909090909091,3.40909090909091,5
16788,212,579,36,45,1,3,0,0,5,3.40909090909091,3.40909090909091,5
16789,212,579,32,21,1,3,0,0,4.54545454545455,4.85714285714286,4.65116279069767,4.65116279069767
16790,212,579,32,31,1,3,0,0,4.54545454545455,4.85714285714286,4.65116279069767,4.65116279069767
16791,212,579,35,21,1,3,0,0,6.06060606060606,5.34351145038168,5.34351145038168,6.06060606060606
16792,212,579,35,46,1,3,0,0,6.06060606060606,5.34351145038168,5.34351145038168,6.06060606060606
16793,212,579,35,48,1,3,0,0,6.06060606060606,5.34351145038168,5.34351145038168,6.06060606060606
16794,212,579,35,53,1,3,0,0,6.06060606060606,5.34351145038168,5.34351145038168,6.06060606060606
16795,212,579,38,40,1,3,0,0,0,6.34920634920635,6.34920634920635,0
16796,212,579,38,46,1,3,0,0,0,6.34920634920635,6.34920634920635,0
16797,212,579,38,48,1,3,0,0,0,6.34920634920635,6.34920634920635,0
16798,212,579,38,53,1,3,0,0,0,6.34920634920635,6.34920634920635,0
16799,212,579,41,21,1,3,0,0,2.38095238095238,3.47490347490348,3.52941176470588,2.4390243902439
16800,212,579,41,30,1,3,0,0,2.38095238095238,3.47490347490348,3.52941176470588,2.4390243902439
16801,212,579,41,31,1,3,0,0,2.38095238095238,3.47490347490348,3.52941176470588,2.4390243902439
16802,212,579,41,46,1,3,0,0,2.38095238095238,3.47490347490348,3.52941176470588,2.4390243902439
16803,212,579,44,21,1,3,0,0,4.44444444444444,4.73684210526316,4.89130434782609,4.54545454545455
16804,212,579,44,46,1,3,0,0,4.44444444444444,4.73684210526316,4.89130434782609,4.54545454545455
16805,212,579,44,48,1,3,0,0,4.44444444444444,4.73684210526316,4.89130434782609,4.54545454545455
16806,212,579,44,53,1,3,0,0,4.44444444444444,4.73684210526316,4.89130434782609,4.54545454545455
16807,212,579,45,21,1,3,0,0,0,5.57103064066852,5.5045871559633,0
16808,212,579,45,30,1,3,0,0,0,5.57103064066852,5.5045871559633,0
16809,212,579,45,31,1,3,0,0,0,5.57103064066852,5.5045871559633,0
16810,212,579,45,46,1,3,0,0,0,5.57103064066852,5.5045871559633,0
16811,212,579,36,21,0,3,0,0,5,3.40909090909091,3.40909090909091,5
16812,212,579,36,30,0,3,0,0,5,3.40909090909091,3.40909090909091,5
16813,212,579,36,31,0,3,0,0,5,3.40909090909091,3.40909090909091,5
16814,212,579,36,40,0,3,0,1,5,3.40909090909091,3.40909090909091,5
16815,212,579,36,46,0,3,0,0,5,3.40909090909091,3.40909090909091,5
16816,212,579,36,48,0,3,0,0,5,3.40909090909091,3.40909090909091,5
16817,212,579,36,53,0,3,0,0,5,3.40909090909091,3.40909090909091,5
16818,213,580,4,3,1,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16819,213,580,4,5,1,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16820,213,580,4,9,1,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16821,213,580,4,11,1,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16822,213,580,4,25,1,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16823,213,580,3,6,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16824,213,580,3,8,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16825,213,580,3,12,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16826,213,580,3,14,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16827,213,580,3,16,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16828,213,580,3,19,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16829,213,580,3,26,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16830,213,580,5,6,1,2,0,0,4.76190476190476,4.97237569060773,7.43801652892562,3.38983050847458
16831,213,580,5,8,1,2,0,0,4.76190476190476,4.97237569060773,7.43801652892562,3.38983050847458
16832,213,580,5,19,1,2,0,0,4.76190476190476,4.97237569060773,7.43801652892562,3.38983050847458
16833,213,580,9,1,1,2,0,0,4.8,4.96613995485327,4.65686274509804,7.40740740740741
16834,213,580,9,6,1,2,0,0,4.8,4.96613995485327,4.65686274509804,7.40740740740741
16835,213,580,9,8,1,2,0,0,4.8,4.96613995485327,4.65686274509804,7.40740740740741
16836,213,580,9,19,1,2,0,0,4.8,4.96613995485327,4.65686274509804,7.40740740740741
16837,213,580,11,1,1,2,0,1,5.08474576271187,4.48307410795974,5.47945205479452,7.35294117647059
16838,213,580,11,6,1,2,0,0,5.08474576271187,4.48307410795974,5.47945205479452,7.35294117647059
16839,213,580,11,8,1,2,0,0,5.08474576271187,4.48307410795974,5.47945205479452,7.35294117647059
16840,213,580,11,19,1,2,0,0,5.08474576271187,4.48307410795974,5.47945205479452,7.35294117647059
16841,213,580,25,1,1,2,0,0,5.26315789473684,4.11764705882353,5.48523206751055,2.04081632653061
16842,213,580,25,6,1,2,0,0,5.26315789473684,4.11764705882353,5.48523206751055,2.04081632653061
16843,213,580,25,8,1,2,0,0,5.26315789473684,4.11764705882353,5.48523206751055,2.04081632653061
16844,213,580,25,12,1,2,0,0,5.26315789473684,4.11764705882353,5.48523206751055,2.04081632653061
16845,213,580,25,19,1,2,0,0,5.26315789473684,4.11764705882353,5.48523206751055,2.04081632653061
16846,213,580,4,1,0,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16847,213,580,4,6,0,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16848,213,580,4,8,0,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16849,213,580,4,12,0,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16850,213,580,4,14,0,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16851,213,580,4,16,0,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16852,213,580,4,19,0,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16853,213,580,4,26,0,2,0,0,2.27272727272727,4.53216374269006,5.73770491803279,2.27272727272727
16854,213,581,16,3,1,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16855,213,581,16,8,1,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16856,213,581,16,14,1,2,0,1,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16857,213,581,16,15,1,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16858,213,581,16,19,1,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16859,213,581,16,22,1,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16860,213,581,16,26,1,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16861,213,581,16,34,1,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16862,213,581,16,39,1,2,0,1,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16863,213,581,3,4,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16864,213,581,3,5,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16865,213,581,3,6,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16866,213,581,3,9,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16867,213,581,3,11,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16868,213,581,3,12,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16869,213,581,3,25,1,2,0,0,3.1496062992126,5,6.37755102040816,3.44827586206897
16870,213,581,8,5,1,2,0,0,5.14705882352941,4.06147091108672,4.16666666666667,8.10810810810811
16871,213,581,8,6,1,2,0,0,5.14705882352941,4.06147091108672,4.16666666666667,8.10810810810811
16872,213,581,8,9,1,2,0,0,5.14705882352941,4.06147091108672,4.16666666666667,8.10810810810811
16873,213,581,8,11,1,2,0,0,5.14705882352941,4.06147091108672,4.16666666666667,8.10810810810811
16874,213,581,8,12,1,2,0,0,5.14705882352941,4.06147091108672,4.16666666666667,8.10810810810811
16875,213,581,8,25,1,2,0,0,5.14705882352941,4.06147091108672,4.16666666666667,8.10810810810811
16876,213,581,14,12,1,2,0,0,5.35714285714286,5.04587155963303,6.41025641025641,2.77777777777778
16877,213,581,14,29,1,2,0,0,5.35714285714286,5.04587155963303,6.41025641025641,2.77777777777778
16878,213,581,15,12,1,2,0,0,5.47945205479452,4.67980295566502,3.57142857142857,0
16879,213,581,15,20,1,2,0,0,5.47945205479452,4.67980295566502,3.57142857142857,0
16880,213,581,15,28,1,2,0,0,5.47945205479452,4.67980295566502,3.57142857142857,0
16881,213,581,15,29,1,2,0,0,5.47945205479452,4.67980295566502,3.57142857142857,0
16882,213,581,19,5,1,2,0,0,4.80769230769231,4.60093896713615,4.74631751227496,5
16883,213,581,19,9,1,2,0,0,4.80769230769231,4.60093896713615,4.74631751227496,5
16884,213,581,19,11,1,2,0,0,4.80769230769231,4.60093896713615,4.74631751227496,5
16885,213,581,19,25,1,2,0,0,4.80769230769231,4.60093896713615,4.74631751227496,5
16886,213,581,22,20,1,2,0,0,7.35294117647059,4.90566037735849,7.40740740740741,14.2857142857143
16887,213,581,22,28,1,2,0,0,7.35294117647059,4.90566037735849,7.40740740740741,14.2857142857143
16888,213,581,22,29,1,2,0,0,7.35294117647059,4.90566037735849,7.40740740740741,14.2857142857143
16889,213,581,26,12,1,2,0,0,5.33333333333333,4.05405405405405,2.12765957446809,6.25
16890,213,581,26,28,1,2,0,0,5.33333333333333,4.05405405405405,2.12765957446809,6.25
16891,213,581,26,29,1,2,0,0,5.33333333333333,4.05405405405405,2.12765957446809,6.25
16892,213,581,34,12,1,2,0,0,6.06060606060606,5.35117056856187,1.58730158730159,12.5
16893,213,581,34,20,1,2,0,0,6.06060606060606,5.35117056856187,1.58730158730159,12.5
16894,213,581,34,28,1,2,0,0,6.06060606060606,5.35117056856187,1.58730158730159,12.5
16895,213,581,34,29,1,2,0,0,6.06060606060606,5.35117056856187,1.58730158730159,12.5
16896,213,581,39,20,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16897,213,581,39,27,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16898,213,581,39,28,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16899,213,581,39,29,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16900,213,581,39,30,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16901,213,581,39,31,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16902,213,581,16,4,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16903,213,581,16,5,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16904,213,581,16,6,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16905,213,581,16,9,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16906,213,581,16,11,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16907,213,581,16,12,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16908,213,581,16,20,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16909,213,581,16,25,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16910,213,581,16,27,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16911,213,581,16,28,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16912,213,581,16,29,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16913,213,581,16,30,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16914,213,581,16,31,0,2,0,0,4.90196078431373,5.26315789473684,5.25,3.44827586206897
16915,213,582,27,20,1,2,0,0,5,3.43347639484979,5.93220338983051,0
16916,213,582,27,28,1,2,0,0,5,3.43347639484979,5.93220338983051,0
16917,213,582,27,31,1,2,0,0,5,3.43347639484979,5.93220338983051,0
16918,213,582,27,39,1,2,0,0,5,3.43347639484979,5.93220338983051,0
16919,213,582,20,15,1,2,0,0,10.5263157894737,4.0590405904059,10,12.5
16920,213,582,20,22,1,2,0,0,10.5263157894737,4.0590405904059,10,12.5
16921,213,582,20,29,1,2,0,0,10.5263157894737,4.0590405904059,10,12.5
16922,213,582,20,30,1,2,0,0,10.5263157894737,4.0590405904059,10,12.5
16923,213,582,20,34,1,2,0,0,10.5263157894737,4.0590405904059,10,12.5
16924,213,582,28,15,1,2,0,0,1.20481927710843,6.65083135391924,2.08333333333333,0
16925,213,582,28,22,1,2,0,0,1.20481927710843,6.65083135391924,2.08333333333333,0
16926,213,582,28,26,1,2,0,0,1.20481927710843,6.65083135391924,2.08333333333333,0
16927,213,582,28,29,1,2,0,0,1.20481927710843,6.65083135391924,2.08333333333333,0
16928,213,582,28,30,1,2,0,0,1.20481927710843,6.65083135391924,2.08333333333333,0
16929,213,582,28,34,1,2,0,0,1.20481927710843,6.65083135391924,2.08333333333333,0
16930,213,582,31,30,1,2,0,0,5.88235294117647,5.99520383693046,7.89473684210526,0
16931,213,582,31,32,1,2,0,0,5.88235294117647,5.99520383693046,7.89473684210526,0
16932,213,582,31,41,1,2,0,0,5.88235294117647,5.99520383693046,7.89473684210526,0
16933,213,582,31,45,1,2,0,0,5.88235294117647,5.99520383693046,7.89473684210526,0
16934,213,582,39,14,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16935,213,582,39,15,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16936,213,582,39,16,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16937,213,582,39,22,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16938,213,582,39,26,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16939,213,582,39,29,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16940,213,582,39,30,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16941,213,582,39,34,1,2,0,0,4.3956043956044,5.66037735849057,2.63157894736842,12.5
16942,213,582,27,14,0,2,0,1,5,3.43347639484979,5.93220338983051,0
16943,213,582,27,15,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16944,213,582,27,16,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16945,213,582,27,22,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16946,213,582,27,26,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16947,213,582,27,29,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16948,213,582,27,30,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16949,213,582,27,32,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16950,213,582,27,34,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16951,213,582,27,41,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16952,213,582,27,45,0,2,0,0,5,3.43347639484979,5.93220338983051,0
16953,213,583,11,1,1,3,0,0,5.08474576271187,4.48307410795974,2.98165137614679,4.93827160493827
16954,213,583,11,3,1,3,0,0,5.08474576271187,4.48307410795974,2.98165137614679,4.93827160493827
16955,213,583,11,4,1,3,0,0,5.08474576271187,4.48307410795974,2.98165137614679,4.93827160493827
16956,213,583,11,5,1,3,0,0,5.08474576271187,4.48307410795974,2.98165137614679,4.93827160493827
16957,213,583,11,6,1,3,0,0,5.08474576271187,4.48307410795974,2.98165137614679,4.93827160493827
16958,213,583,11,8,1,3,0,0,5.08474576271187,4.48307410795974,2.98165137614679,4.93827160493827
16959,213,583,11,9,1,3,0,0,5.08474576271187,4.48307410795974,2.98165137614679,4.93827160493827
16960,213,583,11,19,1,3,0,0,5.08474576271187,4.48307410795974,2.98165137614679,4.93827160493827
16961,213,583,11,25,1,3,0,0,5.08474576271187,4.48307410795974,2.98165137614679,4.93827160493827
16962,213,583,1,17,1,3,0,0,7.27272727272727,3.74331550802139,2.9585798816568,6.81818181818182
16963,213,583,3,12,1,3,0,1,3.1496062992126,5,4.11184210526316,2.10526315789474
16964,213,583,3,14,1,3,0,0,3.1496062992126,5,4.11184210526316,2.10526315789474
16965,213,583,3,16,1,3,0,0,3.1496062992126,5,4.11184210526316,2.10526315789474
16966,213,583,3,26,1,3,0,0,3.1496062992126,5,4.11184210526316,2.10526315789474
16967,213,583,6,12,1,3,0,0,6.32911392405063,4.01234567901235,4.37710437710438,5.63380281690141
16968,213,583,8,12,1,3,0,0,5.14705882352941,4.06147091108672,4.34027777777778,4.12371134020619
16969,213,583,8,14,1,3,0,0,5.14705882352941,4.06147091108672,4.34027777777778,4.12371134020619
16970,213,583,8,15,1,3,0,0,5.14705882352941,4.06147091108672,4.34027777777778,4.12371134020619
16971,213,583,8,16,1,3,0,0,5.14705882352941,4.06147091108672,4.34027777777778,4.12371134020619
16972,213,583,8,26,1,3,0,0,5.14705882352941,4.06147091108672,4.34027777777778,4.12371134020619
16973,213,583,8,34,1,3,0,0,5.14705882352941,4.06147091108672,4.34027777777778,4.12371134020619
16974,213,583,19,14,1,3,0,0,4.80769230769231,4.60093896713615,4.40528634361234,3.84615384615385
16975,213,583,19,15,1,3,0,0,4.80769230769231,4.60093896713615,4.40528634361234,3.84615384615385
16976,213,583,19,16,1,3,0,0,4.80769230769231,4.60093896713615,4.40528634361234,3.84615384615385
16977,213,583,19,22,1,3,0,0,4.80769230769231,4.60093896713615,4.40528634361234,3.84615384615385
16978,213,583,19,34,1,3,0,0,4.80769230769231,4.60093896713615,4.40528634361234,3.84615384615385
16979,213,583,25,12,1,3,0,0,5.26315789473684,4.11764705882353,3.38600451467269,5.74712643678161
